student_id;origin_country;destination_country;destination_city;university_name;course_name;field_of_study;year_of_enrollment;scholarship_received;enrollment_reason;graduation_year;placement_status;placement_country;placement_company;starting_salary_usd;gpa_or_score;visa_status;post_graduation_visa;language_proficiency_test;test_score
S02063;South Africa;Germany;Berlin;Humboldt University;Psychology;Social Sciences;2021;No;Higher Ranking;2024;Placed;Germany;Facebook;37892;312;Study Permit;PSW;TOEFL;8
S02064;USA;UK;Manchester;University of Manchester;Computer Science;Engineering;2023;Yes;Job Opportunities;2025;Placed;UK;Intel;58283;398;J1;PSW;PTE;72
S02065;Germany;USA;Boston;MIT;Law;Computer Science;2021;No;Higher Ranking;2023;Not Placed;N/A;N/A;0;317;Study Permit;OPT;Duolingo;89
S02066;South Africa;Finland;Espoo;Aalto University;Biotechnology;Arts;2019;No;Higher Ranking;2022;Placed;Finland;Intel;113396;358;J1;Work Permit;None;0
S02067;UAE;South Africa;Grahamstown;Rhodes University;Electrical Engineering;Engineering;2021;No;Quality of Life;2022;Placed;South Africa;Amazon;78987;256;J1;Blue Card;None;0
S02068;USA;Russia;Moscow;Higher School of Economics;Biotechnology;Social Sciences;2021;No;Higher Ranking;2024;Placed;Russia;IBM;117380;341;Tier 4;OPT;IELTS;78
S02069;UAE;Canada;Ottawa;University of Ottawa;Computer Science;Natural Sciences;2021;No;Scholarship;2022;Placed;Canada;SAP;110201;264;Study Permit;OPT;PTE;56
S02070;Finland;Germany;Heidelberg;Heidelberg University;Architecture;Natural Sciences;2023;Yes;Quality of Life;2026;Not Placed;N/A;N/A;0;308;Schengen Student Visa;Work Permit;TOEFL;59
S02071;Russia;Ireland;Cork;University College Cork;Data Science;Arts;2022;No;Job Opportunities;2023;Not Placed;N/A;N/A;0;358;F1;Work Permit;Duolingo;81
S02072;South Africa;Russia;Saint Petersburg;Saint Petersburg State University;Computer Science;Natural Sciences;2023;Yes;Scholarship;2025;Placed;Russia;Intel;131098;29;F1;Work Permit;Duolingo;82
S02073;UK;UAE;Dubai;University of Dubai;Mechanical Engineering;Social Sciences;2022;Yes;Higher Ranking;2025;Placed;UAE;Tesla;61235;387;Study Permit;OPT;None;0
S02074;South Africa;UK;London;Imperial College London;Medicine;Natural Sciences;2020;No;Quality of Life;2022;Placed;UK;McKinsey;121580;398;Tier 4;OPT;PTE;85
S02075;Ireland;UAE;Dubai;University of Dubai;Design;Arts;2023;Yes;Political Stability;2024;Placed;UAE;Tesla;41516;361;Schengen Student Visa;Post-Study Visa;Duolingo;87
S02076;Russia;Canada;London;Western University;Data Science;Engineering;2019;No;Political Stability;2020;Placed;Canada;Goldman Sachs;31555;367;F1;PSW;Duolingo;88
S02077;Canada;Finland;Espoo;Aalto University;Biotechnology;Natural Sciences;2020;Yes;Political Stability;2022;Placed;Finland;Facebook;128584;314;J1;Work Permit;TOEFL;68
S02078;Germany;Russia;Moscow;Bauman Moscow State Technical University;Finance;Computer Science;2023;No;Scholarship;2025;Placed;Russia;Siemens;98571;381;J1;PSW;None;0
S02079;USA;Russia;Moscow;Lomonosov Moscow State University;Computer Science;Law;2022;Yes;Higher Ranking;2025;Placed;Russia;Deloitte;135296;305;Tier 4;PSW;Duolingo;67
S02080;UAE;Canada;London;Western University;Design;Engineering;2020;Yes;Scholarship;2023;Placed;Canada;Goldman Sachs;101555;307;Schengen Student Visa;PSW;None;0
S02081;Ireland;Canada;Edmonton;University of Alberta;Architecture;Computer Science;2022;No;Political Stability;2025;Not Placed;N/A;N/A;0;354;Study Permit;Post-Study Visa;IELTS;61
S02082;Russia;India;Mumbai;IIT Bombay;Mechanical Engineering;Social Sciences;2019;No;Job Opportunities;2021;Placed;India;Goldman Sachs;94476;382;Schengen Student Visa;Post-Study Visa;None;0
S02083;Canada;Ireland;Dublin;University College Dublin;Biotechnology;Social Sciences;2019;Yes;Job Opportunities;2022;Not Placed;N/A;N/A;0;358;Tier 4;Post-Study Visa;PTE;76
S02084;South Africa;India;Tiruchirappalli;NIT Trichy;Psychology;Engineering;2020;No;Higher Ranking;2023;Not Placed;N/A;N/A;0;268;F1;PSW;IELTS;61
S02085;USA;Germany;Munich;Technical University of Munich;Computer Science;Engineering;2021;No;Quality of Life;2022;Not Placed;N/A;N/A;0;385;J1;Blue Card;Duolingo;61
S02086;Canada;Germany;Berlin;Humboldt University;Medicine;Social Sciences;2021;Yes;Job Opportunities;2024;Not Placed;N/A;N/A;0;344;Tier 4;Blue Card;None;0
S02087;India;UK;Cambridge;University of Cambridge;Mechanical Engineering;Natural Sciences;2019;Yes;Higher Ranking;2022;Not Placed;N/A;N/A;0;356;F1;Post-Study Visa;None;0
S02088;South Africa;Canada;Montreal;McGill University;Finance;Arts;2020;No;Quality of Life;2021;Placed;Canada;Deloitte;42425;26;Schengen Student Visa;OPT;IELTS;59
S02089;Germany;Ireland;Dublin;Trinity College Dublin;Computer Science;Law;2023;Yes;Scholarship;2026;Not Placed;N/A;N/A;0;354;Schengen Student Visa;OPT;IELTS;54
S02090;Russia;Ireland;Dublin;Dublin City University;Data Science;Social Sciences;2022;No;Scholarship;2024;Not Placed;N/A;N/A;0;374;F1;Post-Study Visa;IELTS;52
S02091;UK;South Africa;Stellenbosch;Stellenbosch University;Mechanical Engineering;Engineering;2021;Yes;Higher Ranking;2022;Placed;South Africa;Siemens;91441;382;J1;Post-Study Visa;IELTS;74
S02092;India;UK;Manchester;University of Manchester;Computer Science;Law;2021;Yes;Political Stability;2022;Not Placed;N/A;N/A;0;344;Schengen Student Visa;PSW;PTE;5
S02093;Russia;USA;New York;NYU;Architecture;Law;2021;No;Higher Ranking;2022;Not Placed;N/A;N/A;0;271;Schengen Student Visa;Post-Study Visa;Duolingo;75
S02094;Ireland;India;Delhi;Delhi University;Design;Business;2019;Yes;Political Stability;2021;Placed;India;Amazon;39240;292;Schengen Student Visa;OPT;Duolingo;89
S02095;Canada;Germany;Berlin;Humboldt University;Mechanical Engineering;Business;2020;Yes;Scholarship;2023;Not Placed;N/A;N/A;0;363;Schengen Student Visa;PSW;TOEFL;86
S02096;Germany;India;Tiruchirappalli;NIT Trichy;Business Administration;Social Sciences;2019;Yes;Scholarship;2020;Placed;India;Microsoft;145571;269;Study Permit;Post-Study Visa;IELTS;68
S02097;Canada;Russia;Moscow;Bauman Moscow State Technical University;Architecture;Medicine;2023;No;Quality of Life;2026;Not Placed;N/A;N/A;0;289;Student Visa;Work Permit;PTE;6
S02098;South Africa;Germany;Munich;Technical University of Munich;Mechanical Engineering;Computer Science;2021;No;Political Stability;2023;Placed;Germany;Tesla;33650;275;Student Visa;Blue Card;Duolingo;56
S02099;South Africa;Finland;Espoo;Aalto University;Biotechnology;Natural Sciences;2020;Yes;Job Opportunities;2022;Placed;Finland;Facebook;101334;342;Tier 4;Post-Study Visa;IELTS;65
S02100;UK;Germany;Munich;Technical University of Munich;Economics;Computer Science;2022;No;Quality of Life;2024;Placed;Germany;Goldman Sachs;100261;281;F1;Post-Study Visa;Duolingo;55
S02101;Finland;UAE;Abu Dhabi;Khalifa University;Computer Science;Arts;2023;No;Scholarship;2026;Not Placed;N/A;N/A;0;321;Tier 4;Blue Card;TOEFL;56
S02102;Canada;Germany;Berlin;TU Berlin;Computer Science;Social Sciences;2022;Yes;Political Stability;2023;Placed;Germany;Deloitte;129084;272;J1;Work Permit;IELTS;71
S02103;India;Russia;Moscow;Moscow Institute of Physics and Technology;Psychology;Engineering;2019;Yes;Scholarship;2021;Placed;Russia;Goldman Sachs;51075;334;Schengen Student Visa;PSW;PTE;75
S02104;Russia;Germany;Heidelberg;Heidelberg University;Medicine;Medicine;2021;No;Job Opportunities;2023;Not Placed;N/A;N/A;0;371;Schengen Student Visa;Blue Card;None;0
S02105;UK;Germany;Aachen;RWTH Aachen;Business Administration;Arts;2021;Yes;Quality of Life;2023;Placed;Germany;Tesla;105611;295;Tier 4;PSW;PTE;62
S02106;Finland;UK;Birmingham;University of Birmingham;Data Science;Computer Science;2019;Yes;Scholarship;2022;Placed;UK;Intel;148271;34;F1;Work Permit;Duolingo;74
S02107;USA;Ireland;Dublin;Dublin City University;Civil Engineering;Engineering;2023;No;Quality of Life;2026;Placed;Ireland;Microsoft;58205;312;J1;Work Permit;None;0
S02108;South Africa;Finland;Lappeenranta;LUT University;Data Science;Engineering;2022;Yes;Political Stability;2025;Placed;Finland;Facebook;39711;308;Schengen Student Visa;PSW;PTE;86
S02109;Germany;UAE;Sharjah;American University of Sharjah;Computer Science;Arts;2020;Yes;Higher Ranking;2021;Not Placed;N/A;N/A;0;347;Student Visa;PSW;Duolingo;87
S02110;Canada;Russia;Novosibirsk;Novosibirsk State University;Finance;Law;2021;Yes;Quality of Life;2024;Placed;Russia;Amazon;130423;4;Schengen Student Visa;Blue Card;IELTS;61
S02111;Finland;UAE;Dubai;University of Dubai;Mechanical Engineering;Arts;2023;Yes;Job Opportunities;2026;Placed;UAE;Deloitte;126209;278;Study Permit;OPT;None;0
S02112;India;UK;London;King's College London;Biotechnology;Business;2021;Yes;Scholarship;2022;Not Placed;N/A;N/A;0;331;Tier 4;PSW;PTE;89
S02113;Germany;USA;New York;NYU;Economics;Law;2021;Yes;Scholarship;2023;Not Placed;N/A;N/A;0;379;Schengen Student Visa;Work Permit;Duolingo;68
S02114;UAE;UK;London;King's College London;Architecture;Natural Sciences;2023;Yes;Higher Ranking;2026;Placed;UK;Microsoft;87777;262;F1;PSW;TOEFL;81
S02115;USA;Germany;Munich;Technical University of Munich;Political Science;Engineering;2020;No;Scholarship;2023;Not Placed;N/A;N/A;0;302;J1;Blue Card;PTE;77
S02116;Russia;Germany;Munich;Technical University of Munich;Biotechnology;Engineering;2022;No;Scholarship;2023;Not Placed;N/A;N/A;0;313;F1;Post-Study Visa;TOEFL;72
S02117;Canada;South Africa;Pretoria;University of Pretoria;Architecture;Social Sciences;2021;Yes;Political Stability;2024;Placed;South Africa;Siemens;44469;374;J1;Blue Card;None;0
S02118;India;UK;London;King's College London;Political Science;Law;2020;Yes;Political Stability;2023;Not Placed;N/A;N/A;0;299;F1;Work Permit;Duolingo;82
S02119;Russia;UAE;Dubai;Middlesex University Dubai;Medicine;Social Sciences;2019;Yes;Job Opportunities;2020;Not Placed;N/A;N/A;0;312;Study Permit;Work Permit;PTE;69
S02120;Canada;India;Pilani;BITS Pilani;Architecture;Natural Sciences;2022;No;Higher Ranking;2024;Not Placed;N/A;N/A;0;354;Student Visa;Post-Study Visa;None;0
S02121;Canada;Russia;Novosibirsk;Novosibirsk State University;Mechanical Engineering;Computer Science;2019;Yes;Job Opportunities;2020;Not Placed;N/A;N/A;0;319;J1;Blue Card;Duolingo;63
S02122;Russia;UAE;Abu Dhabi;Khalifa University;Business Administration;Law;2020;Yes;Scholarship;2021;Placed;UAE;Google;125377;33;Schengen Student Visa;Work Permit;Duolingo;58
S02123;Finland;Germany;Heidelberg;Heidelberg University;Civil Engineering;Law;2019;No;Quality of Life;2021;Not Placed;N/A;N/A;0;354;Schengen Student Visa;Work Permit;IELTS;53
S02124;India;South Africa;Durban;University of KwaZulu-Natal;Design;Engineering;2019;Yes;Scholarship;2020;Placed;South Africa;Goldman Sachs;57565;322;Tier 4;OPT;Duolingo;79
S02125;Ireland;Canada;Edmonton;University of Alberta;Political Science;Engineering;2020;No;Political Stability;2021;Not Placed;N/A;N/A;0;278;Study Permit;Blue Card;IELTS;6
S02126;Ireland;UK;London;King's College London;Design;Engineering;2022;Yes;Political Stability;2024;Placed;UK;Facebook;73472;254;J1;OPT;Duolingo;62
S02127;India;Canada;Kingston;Queen's University;Medicine;Computer Science;2022;Yes;Quality of Life;2023;Placed;Canada;Facebook;139944;322;J1;Blue Card;Duolingo;79
S02128;UAE;South Africa;Durban;University of KwaZulu-Natal;Mechanical Engineering;Law;2023;No;Political Stability;2026;Not Placed;N/A;N/A;0;266;Schengen Student Visa;Blue Card;Duolingo;86
S02129;Russia;South Africa;Johannesburg;University of Johannesburg;Psychology;Engineering;2021;Yes;Political Stability;2023;Not Placed;N/A;N/A;0;324;Study Permit;PSW;IELTS;68
S02130;Germany;USA;San Francisco;UC Berkeley;Civil Engineering;Business;2019;Yes;Political Stability;2020;Not Placed;N/A;N/A;0;279;Schengen Student Visa;Blue Card;PTE;86
S02131;Finland;UAE;Dubai;Manipal Academy Dubai;Electrical Engineering;Computer Science;2021;No;Job Opportunities;2022;Placed;UAE;Microsoft;90204;267;Student Visa;Work Permit;PTE;58
S02132;South Africa;Canada;Toronto;University of Toronto;Architecture;Law;2020;No;Quality of Life;2022;Placed;Canada;Intel;118794;278;Study Permit;Blue Card;None;0
S02133;Ireland;South Africa;Grahamstown;Rhodes University;Law;Medicine;2019;No;Job Opportunities;2022;Placed;South Africa;Microsoft;82364;396;Study Permit;PSW;IELTS;76
S02134;South Africa;Canada;Montreal;McGill University;Finance;Law;2023;Yes;Job Opportunities;2026;Placed;Canada;Apple;53901;31;Tier 4;OPT;Duolingo;69
S02135;Canada;Russia;Novosibirsk;Novosibirsk State University;Civil Engineering;Business;2022;No;Scholarship;2023;Not Placed;N/A;N/A;0;282;Study Permit;Blue Card;None;0
S02136;USA;Russia;Moscow;Lomonosov Moscow State University;Civil Engineering;Social Sciences;2023;No;Political Stability;2025;Not Placed;N/A;N/A;0;393;J1;Blue Card;None;0
S02137;Ireland;India;Delhi;JNU Delhi;Law;Engineering;2019;Yes;Quality of Life;2022;Placed;India;Amazon;147654;355;Schengen Student Visa;Work Permit;Duolingo;67
S02138;Ireland;India;Delhi;JNU Delhi;Electrical Engineering;Natural Sciences;2019;Yes;Quality of Life;2022;Not Placed;N/A;N/A;0;341;J1;Work Permit;Duolingo;67
S02139;Canada;South Africa;Grahamstown;Rhodes University;Business Administration;Social Sciences;2020;Yes;Political Stability;2022;Not Placed;N/A;N/A;0;302;Student Visa;OPT;PTE;62
S02140;India;Germany;Aachen;RWTH Aachen;Finance;Medicine;2020;Yes;Higher Ranking;2022;Placed;Germany;Siemens;36212;327;J1;Post-Study Visa;PTE;57
S02141;South Africa;UK;London;Imperial College London;Civil Engineering;Law;2020;No;Job Opportunities;2022;Not Placed;N/A;N/A;0;294;J1;PSW;TOEFL;56
S02142;Ireland;USA;Boston;MIT;Data Science;Arts;2022;No;Higher Ranking;2024;Placed;USA;Amazon;141863;326;Schengen Student Visa;Work Permit;Duolingo;86
S02143;Germany;UAE;Dubai;Manipal Academy Dubai;Civil Engineering;Medicine;2019;No;Higher Ranking;2022;Not Placed;N/A;N/A;0;399;Student Visa;Work Permit;Duolingo;53
S02144;Canada;UK;Cambridge;University of Cambridge;Medicine;Natural Sciences;2020;No;Higher Ranking;2021;Placed;UK;Siemens;30360;322;Tier 4;Blue Card;None;0
S02145;Germany;Russia;Saint Petersburg;Saint Petersburg State University;Data Science;Arts;2019;Yes;Political Stability;2020;Not Placed;N/A;N/A;0;379;J1;Blue Card;TOEFL;55
S02146;Ireland;UK;Oxford;University of Oxford;Data Science;Computer Science;2022;Yes;Higher Ranking;2023;Not Placed;N/A;N/A;0;302;F1;OPT;TOEFL;88
S02147;India;Canada;Vancouver;Simon Fraser University;Computer Science;Business;2020;Yes;Scholarship;2023;Placed;Canada;Siemens;89268;397;F1;PSW;Duolingo;86
S02148;Ireland;South Africa;Stellenbosch;Stellenbosch University;Design;Computer Science;2023;Yes;Job Opportunities;2026;Not Placed;N/A;N/A;0;306;F1;OPT;Duolingo;83
S02149;Canada;UAE;Dubai;Middlesex University Dubai;Political Science;Engineering;2020;Yes;Job Opportunities;2023;Placed;UAE;Microsoft;141708;358;F1;Work Permit;Duolingo;75
S02150;Germany;Finland;Lappeenranta;LUT University;Psychology;Business;2019;Yes;Job Opportunities;2020;Not Placed;N/A;N/A;0;267;Schengen Student Visa;Post-Study Visa;IELTS;51
S02151;India;UAE;Dubai;Middlesex University Dubai;Economics;Arts;2020;Yes;Scholarship;2023;Not Placed;N/A;N/A;0;316;Tier 4;OPT;IELTS;71
S02152;UAE;Canada;London;Western University;Finance;Computer Science;2020;Yes;Quality of Life;2023;Not Placed;N/A;N/A;0;376;F1;Post-Study Visa;None;0
S02153;UK;South Africa;Grahamstown;Rhodes University;Medicine;Arts;2019;No;Job Opportunities;2020;Placed;South Africa;McKinsey;36998;31;F1;Blue Card;None;0
S02154;India;UAE;Sharjah;American University of Sharjah;Design;Arts;2019;Yes;Job Opportunities;2022;Placed;UAE;IBM;38255;373;Study Permit;Work Permit;None;0
S02155;Finland;South Africa;Grahamstown;Rhodes University;Biotechnology;Engineering;2021;Yes;Quality of Life;2022;Not Placed;N/A;N/A;0;306;Study Permit;Work Permit;None;0
S02156;Finland;Canada;Ottawa;University of Ottawa;Political Science;Arts;2019;Yes;Job Opportunities;2020;Not Placed;N/A;N/A;0;309;J1;Blue Card;None;0
S02157;Russia;South Africa;Grahamstown;Rhodes University;Psychology;Natural Sciences;2023;Yes;Job Opportunities;2025;Not Placed;N/A;N/A;0;265;Study Permit;PSW;PTE;53
S02158;Finland;Germany;Heidelberg;Heidelberg University;Business Administration;Arts;2019;No;Political Stability;2020;Not Placed;N/A;N/A;0;329;Study Permit;Work Permit;PTE;74
S02159;Ireland;USA;Boston;Harvard University;Finance;Natural Sciences;2020;Yes;Job Opportunities;2021;Not Placed;N/A;N/A;0;307;Tier 4;OPT;IELTS;78
S02160;India;Germany;Stuttgart;University of Stuttgart;Architecture;Social Sciences;2019;Yes;Political Stability;2021;Not Placed;N/A;N/A;0;346;Tier 4;Blue Card;IELTS;79
S02161;Canada;Finland;Tampere;Tampere University;Civil Engineering;Social Sciences;2019;No;Political Stability;2022;Placed;Finland;Siemens;33982;28;J1;OPT;TOEFL;78
S02162;Finland;Germany;Aachen;RWTH Aachen;Electrical Engineering;Social Sciences;2020;No;Scholarship;2023;Not Placed;N/A;N/A;0;376;Study Permit;Post-Study Visa;IELTS;57
S02163;Germany;Finland;Turku;Ã…bo Akademi University;Economics;Engineering;2019;No;Job Opportunities;2021;Placed;Finland;IBM;142082;316;Student Visa;Post-Study Visa;None;0
S02164;UAE;Russia;Novosibirsk;Novosibirsk State University;Business Administration;Medicine;2020;Yes;Job Opportunities;2022;Placed;Russia;Google;107306;349;Tier 4;Blue Card;IELTS;65
S02165;Russia;Germany;Heidelberg;Heidelberg University;Design;Arts;2022;No;Scholarship;2023;Not Placed;N/A;N/A;0;359;J1;OPT;None;0
S02166;USA;Canada;Ottawa;University of Ottawa;Political Science;Computer Science;2022;Yes;Political Stability;2025;Not Placed;N/A;N/A;0;323;Study Permit;OPT;Duolingo;83
S02167;USA;Russia;Moscow;Lomonosov Moscow State University;Architecture;Social Sciences;2019;Yes;Quality of Life;2020;Placed;Russia;Siemens;75390;258;Schengen Student Visa;Blue Card;TOEFL;58
S02168;Germany;UK;London;King's College London;Law;Arts;2022;No;Scholarship;2025;Placed;UK;Deloitte;81555;308;Schengen Student Visa;Blue Card;IELTS;87
S02169;UK;Germany;Munich;LMU Munich;Business Administration;Law;2021;No;Higher Ranking;2024;Placed;Germany;Microsoft;117531;323;Study Permit;Work Permit;IELTS;51
S02170;USA;Germany;Berlin;TU Berlin;Economics;Arts;2019;Yes;Scholarship;2021;Placed;Germany;SAP;137712;357;Student Visa;PSW;PTE;69
S02171;South Africa;UAE;Dubai;Middlesex University Dubai;Mechanical Engineering;Business;2023;No;Scholarship;2025;Placed;UAE;Facebook;93770;365;Study Permit;Post-Study Visa;TOEFL;87
S02172;Finland;UAE;Dubai;University of Dubai;Computer Science;Natural Sciences;2021;No;Higher Ranking;2023;Placed;UAE;IBM;113752;297;Tier 4;OPT;PTE;78
S02173;UK;UAE;Abu Dhabi;Zayed University;Medicine;Natural Sciences;2023;Yes;Job Opportunities;2025;Not Placed;N/A;N/A;0;265;Schengen Student Visa;Blue Card;TOEFL;86
S02174;Ireland;USA;Chicago;University of Chicago;Data Science;Law;2021;Yes;Quality of Life;2024;Placed;USA;Goldman Sachs;45257;305;Tier 4;Post-Study Visa;Duolingo;6
S02175;Canada;USA;Boston;Harvard University;Business Administration;Law;2021;No;Scholarship;2022;Placed;USA;Microsoft;70343;349;Study Permit;Post-Study Visa;TOEFL;65
S02176;UAE;Canada;London;Western University;Finance;Computer Science;2020;Yes;Job Opportunities;2023;Placed;Canada;Microsoft;35466;293;Student Visa;Post-Study Visa;IELTS;76
S02177;Germany;Finland;Helsinki;University of Helsinki;Data Science;Medicine;2023;No;Higher Ranking;2026;Placed;Finland;SAP;87419;342;Tier 4;Blue Card;IELTS;6
S02178;Finland;Germany;Munich;LMU Munich;Biotechnology;Social Sciences;2023;No;Job Opportunities;2026;Not Placed;N/A;N/A;0;322;Student Visa;Blue Card;PTE;84
